NumID	Toad.ID	location.num	freq	date	release.NS	release.EW	NS.UTM	EW.UTM	NA	dist	displ	dur	bearing	day	month	year	month.num
18	34	37	150.79	37021	8600526	751965	8600593	752093	l	0	144.4749113	1	NA	11	5	2005	4
18	34	38	150.79	37022	8600526	751965	8600593	752093	l	0	144.4749113	1	NA	12	5	2005	4
18	34	39	150.79	37023	8600526	751965	8600593	752093	l	0	144.4749113	1	NA	13	5	2005	4
18	34	40	150.79	37024	8600526	751965	8600593	752093	l	0	144.4749113	1	NA	14	5	2005	4
18	34	41	150.79	37025	8600526	751965	8600593	752093	l	0	144.4749113	1	NA	15	5	2005	4
18	34	42	150.79	37026	8600526	751965	8600593	752093	l	0	144.4749113	1	NA	16	5	2005	4
18	34	43	150.79	37027	8600526	751965	8600593	752093	l	0	144.4749113	1	NA	17	5	2005	4
18	34	44	150.79	37028	8600526	751965	8600593	752093	l	0	144.4749113	1	NA	18	5	2005	4
18	34	45	150.79	37029	8600526	751965	8600593	752093	l	0	144.4749113	1	NA	19	5	2005	4
18	34	46	150.79	37030	8600526	751965	8600578	752098	l	15.8113883	142.8040616	1	161.5650512	20	5	2005	4
18	34	47	150.79	37031	8600526	751965	8600578	752098	l	0	142.8040616	1	NA	21	5	2005	4
18	34	48	150.79	37032	8600526	751965	8600584	752038	l	60.29925373	93.23625904	1	275.7105931	22	5	2005	4
18	34	49	150.79	37033	8600526	751965	8600584	752038	l	0	93.23625904	1	NA	23	5	2005	4
18	34	50	150.79	37034	8600526	751965	8600584	752086	l	48	134.1827113	1	90	24	5	2005	4
18	34	51	150.79	37035	8600526	751965	8600516	752293	l	217.8829961	328.1524036	1	108.1854768	25	5	2005	4
18	34	52	150.79	37036	8600526	751965	8600446	752785	l	496.9547263	823.893197	1	98.09749235	26	5	2005	4
18	34	53	150.79	37037	8600526	751965	8600285	753168	l	415.4635965	1226.902604	1	112.8002066	27	5	2005	4
18	34	54	150.79	37038	8600526	751965	8600282	753180	l	12.36931688	1239.258246	1	104.0362435	28	5	2005	4
18	34	55	150.79	37039	8600526	751965	8600307	753201	l	32.64965543	1255.251768	1	40.03025927	29	5	2005	4
18	34	56	150.79	37040	8600526	751965	8600307	753201	l	0	1255.251768	1	NA	30	5	2005	4
18	34	57	150.79	37041	8600526	751965	8600340	753192	l	34.20526275	1241.017728	1	344.7448813	31	5	2005	4
18	34	58	150.79	37042	8600526	751965	8600339	753192	l	1	1241.167998	1	180	1	6	2005	5
18	34	59	150.79	37043	8600526	751965	8600315	753182	l	26	1235.155861	1	202.6198649	2	6	2005	5
18	34	60	150.79	37044	8600526	751965	8600309	753185	l	6.708203932	1239.148498	1	153.4349488	3	6	2005	5
18	34	61	150.79	37045	8600526	751965	8600380	753361	l	189.7814533	1403.613907	1	68.03040378	4	6	2005	5
18	34	62	150.79	37046	8600526	751965	8600382	753391	l	30.06659276	1433.252246	1	86.18592517	5	6	2005	5
18	34	63	150.79	37047	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	6	6	2005	5
18	34	64	150.79	37048	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	7	6	2005	5
18	34	65	150.79	37049	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	8	6	2005	5
18	34	66	150.79	37050	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	9	6	2005	5
18	34	67	150.79	37052	8600526	751965	8600382	753391	l	0	1433.252246	2	NA	11	6	2005	5
18	34	68	150.79	37053	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	12	6	2005	5
18	34	69	150.79	37054	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	13	6	2005	5
18	34	70	150.79	37055	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	14	6	2005	5
18	34	71	150.79	37056	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	15	6	2005	5
18	34	72	150.79	37057	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	16	6	2005	5
18	34	73	150.79	37058	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	17	6	2005	5
18	34	74	150.79	37059	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	18	6	2005	5
18	34	75	150.79	37060	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	19	6	2005	5
18	34	76	150.79	37061	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	20	6	2005	5
18	34	77	150.79	37062	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	21	6	2005	5
18	34	78	150.79	37063	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	22	6	2005	5
18	34	79	150.79	37064	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	23	6	2005	5
18	34	80	150.79	37065	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	24	6	2005	5
18	34	81	150.79	37066	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	25	6	2005	5
18	34	82	150.79	37067	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	26	6	2005	5
18	34	83	150.79	37068	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	27	6	2005	5
18	34	84	150.79	37069	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	28	6	2005	5
18	34	85	150.79	37070	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	29	6	2005	5
18	34	86	150.79	37071	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	30	6	2005	5
18	34	87	150.79	37072	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	1	7	2005	6
18	34	88	150.79	37073	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	2	7	2005	6
18	34	89	150.79	37074	8600526	751965	8600382	753391	l	0	1433.252246	1	NA	3	7	2005	6
18	34	90	150.79	37075	8600526	751965	8600366	753433	l	44.94441011	1476.693604	1	110.854458	4	7	2005	6
18	34	91	150.79	37076	8600526	751965	8600366	753433	l	0	1476.693604	1	NA	5	7	2005	6
18	34	92	150.79	37077	8600526	751965	8600366	753433	l	0	1476.693604	1	NA	6	7	2005	6
18	34	93	150.79	37078	8600526	751965	8600366	753433	l	0	1476.693604	1	NA	7	7	2005	6
18	34	94	150.79	37079	8600526	751965	8600366	753433	l	0	1476.693604	1	NA	8	7	2005	6
18	34	95	150.79	37080	8600526	751965	8600362	753467	l	34.23448554	1510.926868	1	96.70983681	9	7	2005	6
18	34	96	150.79	37081	8600526	751965	8600359	753424	l	43.10452412	1468.526472	1	266.0090869	10	7	2005	6
18	34	97	150.79	37082	8600526	751965	8600359	753424	l	0	1468.526472	1	NA	11	7	2005	6
18	34	98	150.79	37083	8600526	751965	8600359	753424	l	0	1468.526472	1	NA	12	7	2005	6
18	34	99	150.79	37084	8600526	751965	8600359	753424	l	0	1468.526472	1	NA	13	7	2005	6
18	34	100	150.79	37085	8600526	751965	8600359	753424	l	0	1468.526472	1	NA	14	7	2005	6
18	34	101	150.79	37086	8600526	751965	8600359	753424	l	0	1468.526472	1	NA	15	7	2005	6
18	34	102	150.79	37087	8600526	751965	8600359	753424	l	0	1468.526472	1	NA	16	7	2005	6
18	34	103	150.79	37088	8600526	751965	8600359	753424	l	0	1468.526472	1	NA	17	7	2005	6
18	34	104	150.79	37089	8600526	751965	8600359	753424	l	0	1468.526472	1	NA	18	7	2005	6
18	34	105	150.79	37090	8600526	751965	8600359	753424	l	0	1468.526472	1	NA	19	7	2005	6
18	34	106	150.79	37091	8600526	751965	8600359	753424	l	0	1468.526472	1	NA	20	7	2005	6
18	34	107	150.79	37092	8600526	751965	8600359	753424	l	0	1468.526472	1	NA	21	7	2005	6
18	34	108	150.79	37093	8600526	751965	8600359	753424	l	0	1468.526472	1	NA	22	7	2005	6
18	34	109	150.79	37094	8600526	751965	8600359	753424	l	0	1468.526472	1	NA	23	7	2005	6
18	34	110	150.79	37095	8600526	751965	8600359	753424	l	0	1468.526472	1	NA	24	7	2005	6
18	34	111	150.79	37096	8600526	751965	8600264	753622	l	219.6110198	1677.585467	1	115.6315977	25	7	2005	6
18	34	112	150.79	37097	8600526	751965	8600264	753622	c	0	1677.585467	1	NA	26	7	2005	6
19	35	1	150.731	36981	8600526	751965	8600526	751965	l	NA	NA	NA	NA	1	4	2005	3
19	35	2	150.731	36982	8600526	751965	8600547	752002	l	42.54409477	42.54409477	1	60.42216132	2	4	2005	3
19	35	3	150.731	36983	8600526	751965	8600547	752002	l	0	42.54409477	1	NA	3	4	2005	3
19	35	4	150.731	36984	8600526	751965	8600641	751990	l	94.76286192	117.686023	1	352.724995	4	4	2005	3
19	35	5	150.731	36985	8600526	751965	8600577	752021	l	71.11258679	75.74298647	1	154.1556124	5	4	2005	3
19	35	6	150.731	36986	8600526	751965	8601512	751980	c	935.8984988	986.1140908	1	357.4891732	6	4	2005	3
19	35	7	150.581	36992	8600526	751965	8601555	751556	l	426.1748467	1107.303933	6	275.790858	12	4	2005	3
19	35	8	150.581	36993	8600526	751965	8601909	751412	l	382.1675025	1489.462319	1	337.8645081	13	4	2005	3
19	35	9	150.581	36994	8600526	751965	8602562	751352	l	655.7507148	2126.279615	1	354.7501976	14	4	2005	3
19	35	10	150.581	36995	8600526	751965	8602752	751336	l	190.6724941	2313.161689	1	355.1864491	15	4	2005	3
19	35	11	150.581	36996	8600526	751965	8602753	751333	l	3.16227766	2314.941252	1	288.4349488	16	4	2005	3
19	35	12	150.581	36997	8600526	751965	8603147	750776	l	682.2646114	2878.083043	1	305.2740937	17	4	2005	3
19	35	13	150.581	36998	8600526	751965	8603177	750828	l	60.03332408	2884.539825	1	60.01836063	18	4	2005	3
19	35	14	150.581	36999	8600526	751965	8603173	750828	l	4	2880.864106	1	180	19	4	2005	3
19	35	15	150.581	37000	8600526	751965	8603182	750829	l	9.055385138	2888.742287	1	6.340191746	20	4	2005	3
19	35	16	150.581	37001	8600526	751965	8603209	750787	l	49.92995093	2930.217227	1	302.7352263	21	4	2005	3
19	35	17	150.581	37002	8600526	751965	8603209	750787	l	0	2930.217227	1	NA	22	4	2005	3
19	35	18	150.581	37003	8600526	751965	8603209	750792	l	5	2928.210716	1	90	23	4	2005	3
19	35	19	150.581	37004	8600526	751965	8603377	750655	l	216.778689	3137.562908	1	320.8035755	24	4	2005	3
19	35	20	150.581	37005	8600526	751965	8603389	749578	l	1077.06685	3727.537793	1	270.6383667	25	4	2005	3
19	35	21	150.581	37006	8600526	751965	8603329	749483	c	112.3610253	3743.94618	1	237.7243557	26	4	2005	3
20	37	1	731	36990	8600526	751965	8600526	751965	l	NA	NA	NA	NA	10	4	2005	3
20	37	2	731	36991	8600526	751965	8600599	752034	l	100.448992	100.448992	1	43.38646107	11	4	2005	3
20	37	3	731	36992	8600526	751965	8600600	752037	l	3.16227766	103.247276	1	71.56505118	12	4	2005	3
20	37	4	731	36993	8600526	751965	8600594	752036	l	6.08276253	98.31073187	1	189.4623222	13	4	2005	3
20	37	5	731	36994	8600526	751965	8600594	752036	l	0	98.31073187	1	NA	14	4	2005	3
20	37	6	731	36995	8600526	751965	8600594	752036	l	0	98.31073187	1	NA	15	4	2005	3
20	37	7	731	36996	8600526	751965	8600620	752041	l	26.47640459	120.8801059	1	10.88552705	16	4	2005	3
20	37	8	731	36997	8600526	751965	8600646	751983	l	63.56099433	121.3424905	1	294.145542	17	4	2005	3
20	37	9	731	36998	8600526	751965	8600631	751963	d	25	105.0190459	1	233.1301024	18	4	2005	3
21	43	1	150.869	36998	8600526	751965	8600601	752030	l	NA	NA	NA	NA	18	4	2005	3
21	43	2	150.869	36999	8600526	751965	8600598	752028	l	3.605551275	95.67131231	1	213.6900675	19	4	2005	3
21	43	3	150.869	37000	8600526	751965	8600604	752036	l	10	105.4751155	1	53.13010235	20	4	2005	3
21	43	4	150.869	37001	8600526	751965	8600796	752117	l	208.3866598	309.8451226	1	22.87366519	21	4	2005	3
21	43	5	150.869	37002	8600526	751965	8601228	752095	l	432.5598225	713.9355713	1	357.0846779	22	4	2005	3
21	43	6	150.869	37003	8600526	751965	8601440	751949	l	257.4101785	914.140033	1	325.4456221	23	4	2005	3
21	43	7	150.869	37004	8600526	751965	8602017	751595	l	676.9379588	1536.222966	1	328.4701268	24	4	2005	3
21	43	8	150.869	37005	8600526	751965	8602314	751618	l	297.8892412	1821.360206	1	4.428208843	25	4	2005	3
21	43	9	150.869	37006	8600526	751965	8602314	751618	l	0	1821.360206	1	NA	26	4	2005	3
21	43	10	150.869	37007	8600526	751965	8603614	751597	l	1300.169604	3109.850157	1	359.0745333	27	4	2005	3
21	43	11	150.869	37008	8600526	751965	8603723	751381	l	241.9442084	3249.902306	1	296.7768646	28	4	2005	3
21	43	12	150.869	37009	8600526	751965	8603866	750997	l	409.7621261	3477.445039	1	290.4251211	29	4	2005	3
21	43	13	150.869	37010	8600526	751965	8604114	750422	l	626.2020441	3905.712867	1	293.3307466	30	4	2005	3
21	43	14	150.869	37011	8600526	751965	8604138	750391	l	39.20459157	3940.053299	1	307.7468054	1	5	2005	4
21	43	15	150.869	37012	8600526	751965	8604149	750380	l	15.55634919	3954.535877	1	315	2	5	2005	4
21	43	16	150.869	37013	8600526	751965	8604154	750378	l	5.385164807	3959.918307	1	338.1985905	3	5	2005	4
21	43	17	150.869	37014	8600526	751965	8604154	750378	l	0	3959.918307	1	NA	4	5	2005	4
21	43	18	150.869	37015	8600526	751965	8604154	750378	l	0	3959.918307	1	NA	5	5	2005	4
21	43	19	150.869	37016	8600526	751965	8604154	750378	l	0	3959.918307	1	NA	6	5	2005	4
21	43	20	150.869	37017	8600526	751965	8604154	750378	l	0	3959.918307	1	NA	7	5	2005	4
21	43	21	150.869	37018	8600526	751965	8604154	750378	l	0	3959.918307	1	NA	8	5	2005	4
21	43	22	150.869	37019	8600526	751965	8604154	750378	l	0	3959.918307	1	NA	9	5	2005	4
21	43	23	150.869	37020	8600526	751965	8604154	750378	l	0	3959.918307	1	NA	10	5	2005	4
21	43	24	150.869	37021	8600526	751965	8604154	750378	l	0	3959.918307	1	NA	11	5	2005	4
21	43	25	150.869	37022	8600526	751965	8604181	750365	l	29.96664813	3989.865286	1	334.2900462	12	5	2005	4
21	43	26	150.869	37023	8600526	751965	8604157	750374	c	25.63201124	3964.270677	1	159.4439548	13	5	2005	4
22	50	1	151.02	37023	8603596	750359	8603578	750364	l	NA	NA	NA	NA	13	5	2005	4
22	50	2	151.02	37024	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	14	5	2005	4
22	50	3	151.02	37025	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	15	5	2005	4
22	50	4	151.02	37026	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	16	5	2005	4
22	50	5	151.02	37027	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	17	5	2005	4
22	50	6	151.02	37028	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	18	5	2005	4
22	50	7	151.02	37029	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	19	5	2005	4
22	50	8	151.02	37030	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	20	5	2005	4
22	50	9	151.02	37031	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	21	5	2005	4
22	50	10	151.02	37032	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	22	5	2005	4
22	50	11	150.256	37035	8603596	750359	8603578	750364	l	0	18.68154169	3	NA	25	5	2005	4
22	50	12	150.256	37036	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	26	5	2005	4
22	50	13	150.256	37037	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	27	5	2005	4
22	50	14	150.256	37038	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	28	5	2005	4
22	50	15	150.256	37039	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	29	5	2005	4
22	50	16	150.256	37040	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	30	5	2005	4
22	50	17	150.256	37041	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	31	5	2005	4
22	50	18	150.256	37042	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	1	6	2005	5
22	50	19	150.256	37043	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	2	6	2005	5
22	50	20	150.256	37044	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	3	6	2005	5
22	50	21	150.256	37045	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	4	6	2005	5
22	50	22	150.256	37046	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	5	6	2005	5
22	50	23	150.256	37047	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	6	6	2005	5
22	50	24	150.256	37048	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	7	6	2005	5
22	50	25	150.256	37049	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	8	6	2005	5
22	50	26	150.256	37050	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	9	6	2005	5
22	50	27	150.256	37051	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	10	6	2005	5
22	50	28	150.256	37052	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	11	6	2005	5
22	50	29	150.256	37053	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	12	6	2005	5
22	50	30	150.256	37054	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	13	6	2005	5
22	50	31	150.256	37055	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	14	6	2005	5
22	50	32	150.256	37056	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	15	6	2005	5
22	50	33	150.256	37057	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	16	6	2005	5
22	50	34	150.256	37058	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	17	6	2005	5
22	50	35	150.256	37059	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	18	6	2005	5
22	50	36	150.256	37060	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	19	6	2005	5
22	50	37	150.256	37061	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	20	6	2005	5
22	50	38	150.256	37062	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	21	6	2005	5
22	50	39	150.256	37063	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	22	6	2005	5
22	50	40	150.256	37064	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	23	6	2005	5
22	50	41	150.256	37065	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	24	6	2005	5
22	50	42	150.256	37066	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	25	6	2005	5
22	50	43	150.256	37067	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	26	6	2005	5
22	50	44	150.256	37068	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	27	6	2005	5
22	50	45	150.256	37069	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	28	6	2005	5
22	50	46	150.256	37070	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	29	6	2005	5
22	50	47	150.256	37071	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	30	6	2005	5
22	50	48	150.256	37072	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	1	7	2005	6
22	50	49	150.256	37073	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	2	7	2005	6
22	50	50	150.256	37074	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	3	7	2005	6
22	50	51	150.256	37075	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	4	7	2005	6
22	50	52	150.256	37076	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	5	7	2005	6
22	50	53	150.256	37077	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	6	7	2005	6
22	50	54	150.256	37078	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	7	7	2005	6
22	50	55	150.256	37079	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	8	7	2005	6
22	50	56	150.256	37080	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	9	7	2005	6
22	50	57	150.256	37081	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	10	7	2005	6
22	50	58	150.256	37082	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	11	7	2005	6
22	50	59	150.256	37083	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	12	7	2005	6
22	50	60	150.256	37084	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	13	7	2005	6
22	50	61	150.256	37085	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	14	7	2005	6
22	50	62	150.256	37086	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	15	7	2005	6
22	50	63	150.256	37087	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	16	7	2005	6
22	50	64	150.256	37088	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	17	7	2005	6
22	50	65	150.256	37089	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	18	7	2005	6
22	50	66	150.256	37090	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	19	7	2005	6
22	50	67	150.256	37091	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	20	7	2005	6
22	50	68	150.256	37092	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	21	7	2005	6
22	50	69	150.256	37093	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	22	7	2005	6
22	50	70	150.256	37094	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	23	7	2005	6
22	50	71	150.256	37095	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	24	7	2005	6
22	50	72	150.256	37096	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	25	7	2005	6
22	50	73	150.256	37097	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	26	7	2005	6
22	50	74	150.256	37098	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	27	7	2005	6
22	50	75	150.256	37099	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	28	7	2005	6
22	50	76	150.256	37100	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	29	7	2005	6
22	50	77	150.256	37101	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	30	7	2005	6
22	50	78	150.256	37102	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	31	7	2005	6
22	50	79	150.256	37103	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	1	8	2005	7
22	50	80	150.256	37104	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	2	8	2005	7
22	50	81	150.256	37105	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	3	8	2005	7
22	50	82	150.256	37106	8603596	750359	8603578	750364	l	0	18.68154169	1	NA	4	8	2005	7
22	50	83	150.256	37142	8603596	750359	8603578	750364	l	0	18.68154169	36	NA	9	9	2005	8
22	50	84	150.256	37146	8603596	750359	8608056	751578	c	4639.642228	4623.58746	4	15.16847109	13	9	2005	8
23	51	1	150.731	37022	8603622	750447	8604301	750338	l	NA	NA	NA	NA	12	5	2005	4
23	51	2	150.731	37023	8603622	750447	8604307	750340	l	6.32455532	693.30657	1	18.43494882	13	5	2005	4
23	51	3	150.731	37024	8603622	750447	8604508	750401	l	210.0523744	887.1933273	1	16.88213028	14	5	2005	4
23	51	4	150.731	37025	8603622	750447	8604508	750401	l	0	887.1933273	1	NA	15	5	2005	4
23	51	5	150.731	37026	8603622	750447	8604600	750291	l	143.4015342	990.3635696	1	309.9078849	16	5	2005	4
23	51	6	150.731	37027	8603622	750447	8604539	750528	l	244.7243347	920.5704753	1	104.4337301	17	5	2005	4
23	51	7	150.731	37028	8603622	750447	8604944	750876	l	533.9747185	1389.865101	1	40.67112493	18	5	2005	4
23	51	8	150.731	37029	8603622	750447	8604944	750876	l	0	1389.865101	1	NA	19	5	2005	4
23	51	9	150.731	37030	8603622	750447	8604944	750876	l	0	1389.865101	1	NA	20	5	2005	4
23	51	10	150.731	37031	8603622	750447	8604944	750876	l	0	1389.865101	1	NA	21	5	2005	4
23	51	11	150.731	37032	8603622	750447	8604944	750876	l	0	1389.865101	1	NA	22	5	2005	4
23	51	12	150.731	37033	8603622	750447	8604944	750876	l	0	1389.865101	1	NA	23	5	2005	4
23	51	13	150.731	37034	8603622	750447	8604944	750876	l	0	1389.865101	1	NA	24	5	2005	4
23	51	14	150.731	37035	8603622	750447	8604944	750876	l	0	1389.865101	1	NA	25	5	2005	4
23	51	15	150.731	37036	8603622	750447	8605015	750879	l	71.06335202	1458.448834	1	2.419509217	26	5	2005	4
23	51	16	150.731	37037	8603622	750447	8605015	750879	l	0	1458.448834	1	NA	27	5	2005	4
23	51	17	150.731	37038	8603622	750447	8605015	750879	l	0	1458.448834	1	NA	28	5	2005	4
23	51	18	150.731	37039	8603622	750447	8605009	750876	l	6.708203932	1451.82988	1	206.5650512	29	5	2005	4
23	51	19	150.731	37040	8603622	750447	8605035	750863	l	29.06888371	1472.964697	1	333.4349488	30	5	2005	4
23	51	20	150.731	37041	8603622	750447	8605035	750863	l	0	1472.964697	1	NA	31	5	2005	4
23	51	21	150.731	37042	8603622	750447	8605035	750863	l	0	1472.964697	1	NA	1	6	2005	5
23	51	22	150.731	37043	8603622	750447	8605035	750863	l	0	1472.964697	1	NA	2	6	2005	5
23	51	23	150.731	37044	8603622	750447	8605140	750957	l	140.9290602	1601.381903	1	41.83611638	3	6	2005	5
23	51	24	150.731	37045	8603622	750447	8605214	751049	l	118.0677771	1702.018801	1	51.18861596	4	6	2005	5
23	51	25	150.731	37046	8603622	750447	8605253	751090	c	56.5862174	1753.171412	1	46.43209618	5	6	2005	5
24	54	1	178	37065	8601521	751519	8601521	751519	l	NA	NA	NA	NA	24	6	2005	5
24	54	2	178	37066	8601521	751519	8601601	751499	l	82.46211251	82.46211251	1	345.9637565	25	6	2005	5
24	54	3	178	37067	8601521	751519	8601883	751495	l	282.0283674	362.7947078	1	359.1873484	26	6	2005	5
24	54	4	178	37068	8601521	751519	8601908	751474	c	32.64965543	389.6074948	1	319.9697407	27	6	2005	5
25	58	1	150.909	37030	8603614	750494	8603763	749990	l	NA	NA	NA	NA	20	5	2005	4
25	58	2	150.909	37031	8603614	750494	8603672	750401	l	420.9536792	109.603832	1	102.4845183	21	5	2005	4
25	58	3	150.909	37032	8603614	750494	8604024	750721	l	475.7141999	468.6459218	1	42.27368901	22	5	2005	4
25	58	4	150.909	37033	8603614	750494	8604024	750721	l	0	468.6459218	1	NA	23	5	2005	4
25	58	5	150.909	37034	8603614	750494	8604024	750721	l	0	468.6459218	1	NA	24	5	2005	4
25	58	6	150.909	37035	8603614	750494	8604024	750721	l	0	468.6459218	1	NA	25	5	2005	4
25	58	7	150.909	37036	8603614	750494	8604024	750721	l	0	468.6459218	1	NA	26	5	2005	4
25	58	8	150.909	37037	8603614	750494	8604024	750721	l	0	468.6459218	1	NA	27	5	2005	4
25	58	9	150.909	37038	8603614	750494	8604045	750860	l	140.5773808	565.4352306	1	81.40877457	28	5	2005	4
25	58	10	150.909	37039	8603614	750494	8604045	750860	l	0	565.4352306	1	NA	29	5	2005	4
25	58	11	150.909	37040	8603614	750494	8604046	750859	l	1.414213562	565.5519428	1	315	30	5	2005	4
25	58	12	150.909	37041	8603614	750494	8604041	750859	l	5	561.7419336	1	180	31	5	2005	4
25	58	13	150.909	37042	8603614	750494	8604041	750859	l	0	561.7419336	1	NA	1	6	2005	5
25	58	14	150.909	37043	8603614	750494	8604041	750859	l	0	561.7419336	1	NA	2	6	2005	5
25	58	15	150.909	37044	8603614	750494	8604041	750859	l	0	561.7419336	1	NA	3	6	2005	5
25	58	16	150.909	37045	8603614	750494	8604062	750870	l	23.70653918	584.8760552	1	27.64597536	4	6	2005	5
25	58	17	150.909	37046	8603614	750494	8604062	750870	l	0	584.8760552	1	NA	5	6	2005	5
25	58	18	150.909	37047	8603614	750494	8604062	750870	l	0	584.8760552	1	NA	6	6	2005	5
25	58	19	150.909	37048	8603614	750494	8604062	750870	l	0	584.8760552	1	NA	7	6	2005	5
