OBJECTID,FEATTYPE,NAME,PERENNIAL,FEATREL,ATTRREL,PLANACC,SOURCE,CREATED,RETIRED,PID,SYMBOL,FEATWIDTH,ORIENTATN,TEXTNOTE,Id,RefFID,StepID,SHAPE_Leng,SHAPE_Area,ORIG_FID,RASTERVALU,POINT_X,POINT_Y,rain_1mm,art_nat,ARRIVE_MCP
6714,Soak,HORSEWATER SOAK,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,82,0,0,,0,0,0,0,0,0,-9999,-1037800.369,-1937456.642,31.37695694,1,1
5854,Water Tank,NO 10 BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,,0,0,0,0,0,0,9,-1029859.469,-1937413.869,31.88743019,1,1
1887,Pool,NIMALAICA CLAYPAN,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,82,0,0,,0,0,0,0,0,0,-9999,-1032918.884,-1937047.177,31.88743019,1,1
3,Water Tank,,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,,0,0,0,0,0,0,9,-1028000.296,-1936383.737,31.88743019,1,1
10642,Water Tank,,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,,0,0,0,0,0,0,9,-977380.2914,-1934851.479,32.98545837,1,1
8300,Bore,BLACK TANK,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,disused,0,0,0,0,0,0,-9999,-1030792.911,-1934340.072,32.75083923,1,1
41483,Water Tank,,,1/01/1970,1/01/1970,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,,0,0,0,0,0,0,9,-918665.2141,-1933170.18,34.31664276,1,1
28650,Water Tank,,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,,0,0,0,0,0,0,9,-971008.4382,-1932483.637,33.30640411,1,1
8312,Windpump,NO 4 BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1037413.588,-1932179.814,31.76910782,1,1
105,Windpump,TAYLORS LAGOON BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,8,-966607.8086,-1931920.995,33.30640411,1,1
23621,Water Tank,,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,disused,0,0,0,0,0,0,9,-972092.8716,-1931899.497,33.30640411,1,1
26403,Lake,COLLINS LAGOON,Perennial,20020913,20020913,100,GEOSCIENCE AUSTRALIA,5/09/2006,,3533320,10,0,0,,0,0,0,0.008920614,5.1208E-06,5986,8,-969487.6861,-1931745.416,33.30640411,0,1
54570,Water Tank,,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,,0,0,0,0,0,0,8,-961162.258,-1931346.476,34.09277344,1,1
2916,Windpump,YULLEROO WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,8,-960825.5919,-1931159.536,34.09277344,1,1
21893,Water Tank,,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,,0,0,0,0,0,0,8,-964294.9579,-1930435.101,33.30640411,1,1
64656,Lake,DINGO HOLE DAM,Perennial,11/03/2000,11/03/2000,100,GEOSCIENCE AUSTRALIA,5/09/2006,,3588909,10,0,0,,0,0,0,0.008163842,2.6612E-06,13312,9,-938974.7747,-1928360.231,34.10754776,0,1
8714,Windpump,WIBAJABA WELL,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1038018.091,-1927812.702,31.76910782,1,1
11943,Water Tank,,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,,0,0,0,0,0,0,9,-985070.0777,-1925580.643,32.86504745,1,1
7440,Windpump,COLLINS BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,9,-972074.0241,-1925011.93,34.28161621,1,1
0,,,,,,0,,,,0,0,0,0,,0,36430,2,0,0,0,0,-1039662.101,-1924797.069,32.52642822,0,1
0,,,,,,0,,,,0,0,0,0,,0,36430,1,0,0,0,0,-1040371.35,-1924726.089,32.52642822,0,1
2027,Windpump,BARRED CREEK BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1039345.871,-1924681.641,32.52642822,1,1
0,,,,,,0,,,,0,0,0,0,,0,35529,1,0,0,0,0,-1041071.182,-1924642.406,32.52642822,0,1
6216,Windpump,HOME BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,9,-985391.0222,-1924506.259,33.87284851,1,1
5884,Windpump,ANDYS BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,disused,0,0,0,0,0,0,9,-994866.163,-1923801.502,34.25873947,1,1
5418,Windpump,GROTTE BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,-9999,-1032977.551,-1922774.339,34.09727478,1,1
4126,Water Tank,,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,,0,0,0,0,0,0,9,-985066.4001,-1922634.235,33.87284851,1,1
18112,Water Tank,,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,,0,0,0,0,0,0,8,-956198.2788,-1922360.443,34.72808456,1,1
12413,Bore,NO 3 BORE,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,9,-975306.1211,-1922076.82,33.98740768,1,1
12938,Bore,,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,-9999,-1041148.119,-1921455.457,32.52642822,1,1
35334,Water Tank,,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,abandoned,0,0,0,0,0,0,-9999,-1041123.405,-1921139.716,32.52642822,1,1
9220,Water Tank,,,1/01/1970,1/01/1970,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,,0,0,0,0,0,0,9,-918874.5912,-1920631.216,34.11927414,1,1
1070,Bore,LOGUE FLOWING BORE,,1/01/1970,1/01/1970,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,11,0,0,,0,0,0,0,0,0,9,-919158.9044,-1920534.136,34.11927414,1,1
962,Windpump,ORANGE FLAT BORE,,1/01/1970,1/01/1970,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,9,-927814.769,-1919426.665,34.13616943,1,1
3668,Water Tank,,,1/01/1970,1/01/1970,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,,0,0,0,0,0,0,9,-944822.4069,-1918655.752,34.82432556,1,1
50947,Water Tank,,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,,0,0,0,0,0,0,8,-956245.9228,-1917498.189,34.72808456,1,1
1368,Windpump,NILLI BUBBACA WELL,,1/01/1970,1/01/1970,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,434,0,0,,0,0,0,0,0,0,9,-937156.9241,-1914586.909,34.99607849,1,1
591,Pool,,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,82,0,0,pool,0,0,0,0,0,0,9,-985552.1776,-1914177.227,35.11270523,1,1
25761,Water Tank,TOP TANK,,1/01/1979,1/01/1979,100,GEOSCIENCE AUSTRALIA,5/09/2006,,0,86,0,0,,0,0,0,0,0,0,7,-1105484.121,-2116701.763,25.94765854,1,0
