X,Y,fcsubtype,fcsubtype_,full_name,displaynam,datefeatur,datefeat_1,accessleve,metadataid,featuretex,nameid,globalid,systemname,perenniali,perennia_1,origin,origin_des,hierarchyd,hierarchyu,waterpolyg,waterpol_1,salinityco,salinity_1,watercours,watercou_1,leftbankco,leftbank_1,rightbankc,rightban_1,capturemet,capturem_1,datasource,datasour_1,planaccura,spatialrel,attributer,targetdisp,targetdi_1,datacustod,datacust_1,area_m,area_ll,st_area_sh,st_perimet,distance,angle,fid,waterpoint,waterpoi_1,symbolrota,id,layer,path,ndays_1,colonised,TCZ
-1084070.65377423,-2052576.55153677,"5",WaterPointStructure,,,"200701251737","200702231047","10",259.000000000000000,,"-98",{F4B45E48-28D3-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,,,,,,,55664,"7",Windmill,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,29.000000000000000,,"1"
-1338650.62882888,-2238819.85300713,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{221A0752-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,55752,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,22.000000000000000,"2","0"
-1105218.46444215,-2116715.22153959,"5",WaterPointStructure,,,"200701251737","200702231047","10",289.000000000000000,,"-98",{F51C9968-28D3-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,55770,"4",Tank,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,26.000000000000000,,"1"
-1115962.42957896,-2143588.60854995,"5",WaterPointStructure,,,"200701251737","200702231047","10",289.000000000000000,,"-98",{F523F5B4-28D3-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,55784,"1",Bore,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,25.000000000000000,,"1"
-1250290.70440513,-2270935.45341524,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{221D9098-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,55878,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-1261217.75393948,-2268877.89086533,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{22071F34-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,55916,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-816645.233158231,-1951342.87829677,"1",WaterBody,,,"200701251737",,"10",263.000000000000000,,"-98",{F4C34782-28D3-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,,,,,,,55966,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,34.000000000000000,"1","0"
-1315468.96046636,-2259411.37288802,"5",WaterPointStructure,,,"200702081912","200702231049","10",271.000000000000000,,"-98",{21DB2F96-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,55981,"8",WellAndWindmill,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-1284116.60755091,-2278751.64575318,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{221A5694-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,56066,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-1232243.24427416,-2255529.50943211,"1",WaterBody,,,"200702081912",,"0",108.000000000000000,,"-98",{233E95D0-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"6",Various,"9",1:100000TopographicSeriesByDMP,"53.7","20010101","20010101","100000",1:100000,"3",LANDGATE,,,,,,,56156,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,24.000000000000000,,"0"
-1232565.26515013,-2254979.86363064,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{22869EA8-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"1",Manmade,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,56208,"2",EarthDam,"90",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,24.000000000000000,,"0"
-1281174.60271345,-2271902.10849521,"5",WaterPointStructure,,,"200702081912","200702231049","10",271.000000000000000,,"-98",{21DAD3B6-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,56270,"8",WellAndWindmill,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-869929.073788242,-2013605.38780113,"1",WaterBody,,,"200702071242",,"0",59.000000000000000,,"-98",{1445CF4E-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"1",Manmade,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19700101","19700101","100000",1:100000,"3",LANDGATE,,,,,,,56288,"2",EarthDam,"90",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,32.000000000000000,,"0"
-978601.271780391,-1950038.18439417,"5",WaterPointStructure,,,"200701251737","200702231047","10",259.000000000000000,,"-98",{F4BD343C-28D3-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,,,,,,,56300,"6",Well,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,32.000000000000000,,"0"
-873680.816231241,-2028633.28411457,"5",WaterPointStructure,,,"200702101818","200702231050","0",59.000000000000000,,"-98",{24A730EE-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19700101","19700101","100000",1:100000,"3",LANDGATE,,,,,,,56355,"7",Windmill,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,31.000000000000000,,"0"
-1117654.87334196,-2141322.55654468,"5",WaterPointStructure,,,"200701251737","200702231047","10",289.000000000000000,,"-98",{F51CC960-28D3-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,56449,"4",Tank,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,25.000000000000000,,"1"
-1019778.16521698,-1945980.20187017,"5",WaterPointStructure,,,"200701251737","200702231047","10",259.000000000000000,,"-98",{F4B4662C-28D3-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,,,,,,,56479,"7",Windmill,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,31.000000000000000,,"0"
-1257213.83730947,-2270406.12110235,"1",WaterBody,,,"200702081912",,"10",271.000000000000000,,"-98",{220E601E-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,56485,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-1285218.03152626,-2246430.89562738,"5",WaterPointStructure,,,"200702081912","200702231049","10",271.000000000000000,,"-98",{21CB63A4-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,56493,"6",Well,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,,"0"
-1031609.07778793,-1989740.67754128,"5",WaterPointStructure,,,"200701251737","200702231047","10",259.000000000000000,,"-98",{F4B382E8-28D3-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,,,,,,,56494,"1",Bore,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,30.000000000000000,,"0"
-890986.41806493,-1874732.47711116,"5",WaterPointStructure,,,"200806201543",,"0",907.000000000000000,,"-98",{2B997088-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"3",OnScreenDigitising,"12",CitiesAndTownsSeriesByLANDGATE,"6.7","20070101","20070101","20000",1:20000,"3",LANDGATE,,,,,,,56573,"4",Tank,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,36.000000000000000,,"0"
-889054.742754754,-1779874.15182193,"4",Waterfall,,,"200701251737","200702231219","10",256.000000000000000,,"-98",{F483957E-28D3-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-98",NotApplicable,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19780101","19780101","50000",1:50000,"3",LANDGATE,,,,,,,56623,"-98",NotApplicable,"90",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,44.000000000000000,"1","0"
-820874.285291767,-1991070.46088028,"5",WaterPointStructure,,,"200701251737","201401312105","10",100459.000000000000000,,"-98",{F502D118-28D3-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"3",OnScreenDigitising,"26",OrthoImagery,"13.4","20070724","20070724","50000",1:50000,"3",LANDGATE,,,,,,,56677,"4",Tank,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,32.000000000000000,,"0"
-1006030.30099578,-1969936.85527716,"1",WaterBody,,,"201311220011",,"0",101645.000000000000000,,"-98",{6BB19833-F483-4ED0-ADBA-4C4C5B0823F1},"-98","2",Perennial,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-99",Unknown,"-99",Unknown,"3",OnScreenDigitising,"26",OrthoImagery,"13.4","20130901","20130901","50000",1:50000,"3",LANDGATE,,,,,,,56692,"2",EarthDam,"337.385",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,31.000000000000000,,"0"
-1303264.14306567,-2265977.31174133,"5",WaterPointStructure,,,"200702081912","200702231049","10",271.000000000000000,,"-98",{21CC9F30-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,56751,"6",Well,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-1322670.82673386,-2235175.81312543,"5",WaterPointStructure,,,"200702081912","200702231049","10",271.000000000000000,,"-98",{21CDA402-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,56753,"6",Well,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-932951.357118442,-1943103.05067173,"1",WaterBody,,,"200702071242",,"0",56.000000000000000,,"-98",{140FCB74-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19840101","19840101","100000",1:100000,"3",LANDGATE,,,,,,,56841,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,33.000000000000000,,"0"
-1242646.88619314,-2248447.27215152,"5",WaterPointStructure,,,"201401232150",,"0",101565.000000000000000,,"-98",{8FB6CD4C-9ED4-4511-8421-3290F3F7DFFD},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"3",OnScreenDigitising,"26",OrthoImagery,"6.7","20120828","20120828","50000",1:50000,"3",LANDGATE,,,,,,,56909,"4",Tank,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,24.000000000000000,,"0"
-1289862.93473869,-2251634.13434151,"5",WaterPointStructure,,,"200702081912","200702231049","10",271.000000000000000,,"-98",{21CC72E4-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,56994,"6",Well,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,,"0"
-877164.419667959,-1872267.5909443,"5",WaterPointStructure,,,"200702101818","200702231050","0",57.000000000000000,,"-98",{24A6A6EC-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19780101","19780101","100000",1:100000,"3",LANDGATE,,,,,,,57007,"1",Bore,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,38.000000000000000,"1","0"
-1122044.21931556,-2130826.2941121,"1",WaterBody,,,"201402041928",,"0",101687.000000000000000,,"-98",{E072A315-81FD-4D51-9C48-C162935E1A50},"-98","2",Perennial,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-99",Unknown,"-99",Unknown,"3",OnScreenDigitising,"26",OrthoImagery,"13.4","20120804","20120804","50000",1:50000,"3",LANDGATE,,,,,,,57070,"2",EarthDam,"29.839",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,25.000000000000000,,"1"
-875761.933454009,-1891919.68218235,"1",WaterBody,,,"200702071242",,"0",57.000000000000000,,"-98",{14400E06-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"1",Manmade,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19780101","19780101","100000",1:100000,"3",LANDGATE,,,,,,,57098,"2",EarthDam,"90",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,37.000000000000000,"1","0"
-1314680.84090269,-2244454.16766642,"5",WaterPointStructure,,,"200702081911","200702231049","10",271.000000000000000,,"-98",{213AC2E0-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,57135,"1",Bore,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,23.000000000000000,"2","0"
-1012698.18710977,-1950873.99007913,"5",WaterPointStructure,,,"200701251737","200702231047","10",259.000000000000000,,"-98",{F4BC9C84-28D3-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19930101","19930101","50000",1:50000,"3",LANDGATE,,,,,,,57182,"2",BoreAndWindmill,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,31.000000000000000,,"0"
-1326586.59938163,-2241450.75951537,"5",WaterPointStructure,,,"200702081912","200702231049","10",271.000000000000000,,"-98",{21C83134-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19960101","19960101","50000",1:50000,"3",LANDGATE,,,,,,,57190,"4",Tank,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,22.000000000000000,"2","0"
-838642.284587444,-2255271.0407403,"5",WaterPointStructure,,,"200702101818","200702231050","0",68.000000000000000,,"-98",{24B0F872-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19860101","19860101","100000",1:100000,"3",LANDGATE,,,,,,,57198,"6",Well,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,25.000000000000000,,"0"
-1224096.8706838,-2255928.40750491,"1",WaterBody,,,"200702081912",,"0",108.000000000000000,,"-98",{23418344-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"1",Manmade,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"6",Various,"9",1:100000TopographicSeriesByDMP,"53.7","20010101","20010101","100000",1:100000,"3",LANDGATE,,,,,,,57215,"2",EarthDam,"90",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,24.000000000000000,,"0"
-1097464.24712179,-2098073.16630234,"5",WaterPointStructure,Nummery Well,Nummery Well,"200702101818","200702231050","0",61.000000000000000,,"100027740",{24AB1D62-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19960101","19960101","100000",1:100000,"3",LANDGATE,,,,,,,57216,"6",Well,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,26.000000000000000,,"1"
-880287.580424426,-1888242.95164863,"1",WaterBody,Munkayarra Pool,Munkayarra Pool,"200702071242","201012022306","0",95.000000000000000,,"100025140",{1440792C-28D4-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-99",Unknown,"-99",Unknown,"-99",Unknown,"-99",Unknown,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19840101","19840101","100000",1:100000,"3",LANDGATE,,,,,,,57221,"5",Pool,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,36.000000000000000,"1","0"
-892757.078221048,-1793416.99197999,"4",Waterfall,,,"200701251737","200702231219","10",256.000000000000000,,"-98",{F483C8DC-28D3-11DF-B0B6-001E0B884B88},"-98","2",Perennial,"2",Natural,"9999","9999",,,"-98",NotApplicable,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"1",DirectPhotogrammetricCapture,"16",1:50000TopographicSeriesByARMY,"13.4","19780101","19780101","50000",1:50000,"3",LANDGATE,,,,,,,57247,"-98",NotApplicable,"90",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,46.000000000000000,"1","0"
-1064182.77985405,-2100179.85936041,"5",WaterPointStructure,Schultzs Bore,Schultzs Bore,"200702101818","200702231050","0",61.000000000000000,,"100160680",{24A9EC4E-28D4-11DF-B0B6-001E0B884B88},"-98","-99",Unknown,"1",Manmade,"9999","9999",,,"-99",Unknown,"-98",NotApplicable,"-98",NotApplicable,"-98",NotApplicable,"4",Scan_Vectorise,"8",1:100000TopographicSeriesByGA,"53.7","19960101","19960101","100000",1:100000,"3",LANDGATE,,,,,,,57278,"1",Bore,"0",,LGATE017_north_perm_artificial,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/LGATE017 north permanent.shp,28.000000000000000,,"1"
