X,Y,fcsubtype,fcsubtype_,full_name,displaynam,datefeatur,perenniali,perennia_1,origin,origin_des,waterpol_1,salinityco,salinity_1,watercours,watercou_1,waterpoint,waterpoi_1,layer,path,ndays_1,colonised,2021_pres,2022_pres,2023_pres
-573618.024887448,-1981941.94809708,"1",WaterBody,,,"200702071939","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,37.000000000000000,,,,
-578893.396026695,-1947464.46912872,"1",WaterBody,,,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,41.000000000000000,,,,
-479034.950483845,-2165881.41559834,"1",WaterBody,,,"200702071247","2",Perennial,"2",Natural,Lake,"-99",Unknown,"-99",Unknown,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,26.000000000000000,,,,
-589228.779584378,-1987934.71948548,"1",WaterBody,,,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,38.000000000000000,,,,
-604570.907274208,-1977768.5295136,"1",WaterBody,,,"200702071939","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,40.000000000000000,,,,
-371777.906512907,-1996064.39632962,"1",WaterBody,,,"200702071247","2",Perennial,"2",Natural,Pool,"-99",Unknown,"-99",Unknown,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,33.000000000000000,,,,
-495578.645279426,-1959532.9348249,"1",WaterBody,,,"200702071939","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,42.000000000000000,,,,
-551330.803647923,-1948570.24910608,"1",WaterBody,,,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,44.000000000000000,,,,
-582202.50652065,-1943846.38228463,"1",WaterBody,,,"200702071939","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,41.000000000000000,,,,
-552428.647079741,-1933812.0772514,"1",WaterBody,,,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,44.000000000000000,,,,
-461481.149298086,-1955399.40714319,"1",WaterBody,,,"200702071939","2",Perennial,"1",Manmade,EarthDam,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,44.000000000000000,,,,
-586581.198018424,-1959960.39674307,"1",WaterBody,,,"200702071939","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,41.000000000000000,,,,
-572583.849708215,-1938465.82699835,"1",WaterBody,,,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,42.000000000000000,,,,
-556558.726110254,-1966027.72045267,"1",WaterBody,O'Donnell River,O'Donnell River,"200702071939","2",Perennial,"2",Natural,Pool,"-99",Unknown,"2",MajorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,38.000000000000000,,,,
-548919.796385716,-1961263.71274354,"1",WaterBody,O'Donnell River,O'Donnell River,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"2",MajorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,40.000000000000000,,,,
-550516.912950672,-1990390.8114192,"1",WaterBody,,,"200702071939","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,38.000000000000000,,,,
-329799.013452751,-1930940.27297561,"1",WaterBody,,,"200702071247","2",Perennial,"2",Natural,Pool,"-99",Unknown,"2",MajorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,36.000000000000000,"1",,,
-615572.501705121,-2045742.95004562,"1",WaterBody,Christmas Creek,Christmas Creek,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"2",MajorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,31.000000000000000,,,,
-375709.040860009,-1988420.00961314,"1",WaterBody,Foster Creek,Foster Creek,"200702071247","2",Perennial,"2",Natural,Pool,"-99",Unknown,"-99",Unknown,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,33.000000000000000,,,,
-390194.779535551,-1985122.47932376,"1",WaterBody,,,"200702071247","2",Perennial,"2",Natural,Pool,"-99",Unknown,"-99",Unknown,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,35.000000000000000,"1",,,
-444574.111824907,-1980619.67005872,"1",WaterBody,Black Elvire River,Black Elvire River,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"2",MajorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,38.000000000000000,"1",,,
-444610.299695265,-1980585.94335639,"1",WaterBody,Black Elvire River,Black Elvire River,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"2",MajorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,38.000000000000000,"1",,,
-503016.992266062,-2020848.7819563,"1",WaterBody,,,"200702071939","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,40.000000000000000,,,,
-569562.19328645,-1967620.78956273,"1",WaterBody,,,"200702071939","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,38.000000000000000,,,,
-513375.197468668,-2023614.80612072,"1",WaterBody,Willy Willy Creek,Willy Willy Creek,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,37.000000000000000,,,,
-447439.916710885,-2152359.3540986,"1",WaterBody,,,"200702071247","2",Perennial,"2",Natural,Pool,"-99",Unknown,"-99",Unknown,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,27.000000000000000,,,,
-408576.791150327,-1947980.91706754,"1",WaterBody,,,"200702071247","2",Perennial,"2",Natural,Pool,"-99",Unknown,"2",MajorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,36.000000000000000,"1",,,
-543365.672358055,-1957496.17820751,"1",WaterBody,,,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,41.000000000000000,,,,
-449644.150558224,-2098830.10291846,"1",WaterBody,Sturt Creek,Sturt Creek,"200702071247","2",Perennial,"2",Natural,Pool,"-99",Unknown,"-99",Unknown,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,29.000000000000000,,,,
-604689.62490982,-1938916.61642516,"1",WaterBody,Leopold River,Leopold River,"200702071939","2",Perennial,"2",Natural,Pool,"-99",Unknown,"2",MajorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,40.000000000000000,,,,
-550557.893416689,-1937725.99156453,"1",WaterBody,,,"200702071939","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,44.000000000000000,,,,
-476050.237716316,-1999651.98664792,"1",WaterBody,,,"200702071939","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,40.000000000000000,,,,
-547903.704178026,-1947888.52577137,"1",WaterBody,,,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,44.000000000000000,,,,
-323527.920628762,-1928944.08681833,"1",WaterBody,,,"200702071247","2",Perennial,"2",Natural,Pool,"-99",Unknown,"2",MajorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,36.000000000000000,"1",,,
-582796.056274353,-1935252.91500897,"1",WaterBody,Little Gold River,Little Gold River,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,41.000000000000000,,,,
-575112.091574178,-1948208.1338846,"1",WaterBody,,,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,43.000000000000000,,,,
-432588.683167311,-1959759.73530442,"1",WaterBody,,,"200702071939","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,37.000000000000000,"1",,,
-485682.109211182,-1999234.3395435,"1",WaterBody,,,"200702071939","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,39.000000000000000,,,,
-564507.376246307,-1949567.92535298,"1",WaterBody,McKinnon Creek,McKinnon Creek,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,43.000000000000000,,,,
-614661.063355988,-2009224.44097736,"1",WaterBody,Mount Pierre Creek,Mount Pierre Creek,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,35.000000000000000,,,,
-420646.989163065,-1956234.42047729,"1",WaterBody,Elvire River,Elvire River,"200702071247","2",Perennial,"2",Natural,Pool,"-99",Unknown,"2",MajorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,37.000000000000000,"1",,,
-319679.518082309,-1927813.28946299,"1",WaterBody,,,"200702071247","2",Perennial,"2",Natural,Pool,"-99",Unknown,"2",MajorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,36.000000000000000,"1",,,
-549289.233965926,-1990899.03939759,"1",WaterBody,,,"200702071939","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,38.000000000000000,,,,
-601023.667493908,-1980231.20499158,"1",WaterBody,,,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,40.000000000000000,,,,
-467300.256231271,-1983119.09335295,"1",WaterBody,,,"200702071939","2",Perennial,"1",Manmade,EarthDam,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,41.000000000000000,,,,
-467587.555016152,-1982998.22892859,"1",WaterBody,,,"200702071939","2",Perennial,"1",Manmade,EarthDam,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,41.000000000000000,,,,
-444376.400189215,-2153444.04253169,"1",WaterBody,,,"200702071247","2",Perennial,"2",Natural,Pool,"-99",Unknown,"-99",Unknown,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,27.000000000000000,,,,
-591469.202453935,-1944726.39892263,"1",WaterBody,,,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,43.000000000000000,,,,
-585934.992665586,-1956700.36336944,"1",WaterBody,,,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,41.000000000000000,,,,
-460105.517119872,-1965805.68258662,"1",WaterBody,,,"200702071939","2",Perennial,"1",Manmade,EarthDam,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,41.000000000000000,,,,
-576342.253456554,-1958860.07899447,"1",WaterBody,,,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,41.000000000000000,,,,
-473520.170725386,-2138853.89896137,"1",WaterBody,Sturt Creek,Sturt Creek,"200702071247","2",Perennial,"2",Natural,Pool,"-99",Unknown,"2",MajorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,27.000000000000000,,,,
-426398.386676599,-1961439.69547591,"1",WaterBody,Elvire River,Elvire River,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"2",MajorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,36.000000000000000,"1",,,
-612839.132113255,-1979985.16890083,"1",WaterBody,Louisa River,Louisa River,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,37.000000000000000,,,,
-389771.301454921,-1985612.74164428,"1",WaterBody,Cow Creek,Cow Creek,"200702071247","2",Perennial,"2",Natural,Pool,"-99",Unknown,"-99",Unknown,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,35.000000000000000,"1",,,
-521693.423392161,-1935142.51743826,"1",WaterBody,,,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,46.000000000000000,,,,
-342837.60824728,-1938374.26738466,"1",WaterBody,Nicholson River,Nicholson River,"200702071247","2",Perennial,"2",Natural,Pool,"-99",Unknown,"-99",Unknown,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,35.000000000000000,"1",,,
-551697.132817764,-1960983.48507058,"1",WaterBody,O'Donnell River,O'Donnell River,"200702071939","2",Perennial,"2",Natural,Pool,"-99",Unknown,"2",MajorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,41.000000000000000,,,,
-564762.417352999,-1938053.77605908,"1",WaterBody,,,"200702071939","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,42.000000000000000,,,,
-570421.790653851,-1964905.54366185,"1",WaterBody,,,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,38.000000000000000,,,,
-582448.295528659,-1944920.5333382,"1",WaterBody,,,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,41.000000000000000,,,,
-516722.091443089,-2025096.9042804,"1",WaterBody,,,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,37.000000000000000,,,,
-319393.430651352,-1929354.3980868,"1",WaterBody,,,"200702071247","2",Perennial,"2",Natural,Pool,"-99",Unknown,"-99",Unknown,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,36.000000000000000,"1",,,
-575401.179727977,-1946431.82680472,"1",WaterBody,,,"200702071939","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,43.000000000000000,,,,
-574393.34905152,-1936638.19372839,"1",WaterBody,,,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,42.000000000000000,,,,
-436898.674318346,-1974871.09693527,"1",WaterBody,Black Elvire River,Black Elvire River,"200702071939","2",Perennial,"2",Natural,Pool,"-99",Unknown,"2",MajorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,37.000000000000000,"1",,,
-550138.428538496,-1980307.3542658,"1",WaterBody,Dead Horse Creek,Dead Horse Creek,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,40.000000000000000,,,,
-503831.928274766,-2020351.35073749,"1",WaterBody,,,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,40.000000000000000,,,,
-546348.39676412,-1943999.23648461,"1",WaterBody,,,"200702071939","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,44.000000000000000,,,,
-553863.138733094,-1959528.43510598,"1",WaterBody,,,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,41.000000000000000,,,,
-579066.934543172,-1933092.05354224,"1",WaterBody,Leopold River,Leopold River,"200702071939","2",Perennial,"2",Natural,Pool,"-99",Unknown,"2",MajorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,41.000000000000000,,,,
-506353.614654783,-1967153.74939003,"1",WaterBody,,,"200702071940","2",Perennial,"2",Natural,Lake,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,42.000000000000000,,,,
-521218.751373752,-2011204.48565108,"1",WaterBody,Mary River,Mary River,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,38.000000000000000,,,,
-492674.122442852,-1968995.36036249,"1",WaterBody,,,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,42.000000000000000,,,,
-492870.192212828,-1968673.40543782,"1",WaterBody,,,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,42.000000000000000,,,,
-563574.269284849,-2040474.34251203,"1",WaterBody,,,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,36.000000000000000,,,,
-475045.021485232,-1985775.79516826,"1",WaterBody,Mary River,Mary River,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,41.000000000000000,,,,
-489028.780840823,-1968911.1033145,"1",WaterBody,,,"200702071940","2",Perennial,"2",Natural,Pool,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,42.000000000000000,,,,
-486743.861511064,-1967527.42876663,"1",WaterBody,,,"200702071940","2",Perennial,"2",Natural,Lake,"-99",Unknown,"3",MinorRiver,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,42.000000000000000,,,,
-369434.657738676,-1988225.43592533,"1",WaterBody,Button Creek,Button Creek,"200702071247","2",Perennial,"2",Natural,Pool,"-99",Unknown,"-99",Unknown,,,LGATE-016-filtered_points,/Users/293003c/Library/CloudStorage/OneDrive-Curtin/Projects/TCZ-research/water point GIS/Edited-layers/LGATE-016-filtered_points.shp,33.000000000000000,,,,
